x_um_0deg,y1_left,y2_right,y3_bottom,y4_top,y_mean_0,x_um_rot,y5_left_rot,y6_right_rot,y7_bottom_rot,y8_top_rot,y_mean_rot
74.91891891891892,1.9571289033734856,-26.658147170774196,-20.547356008621087,0.8666796516896682,-11.095423656083032,74.91891891891892,-3.4729013,-11.763781,-33.83324,1.166089,-11.975959
75.8108108108108,1.8531229849333444,-27.140524840013057,-21.60319462658352,0.7402949714806228,-11.537575377545654,75.8108108108108,-3.1209326,-11.934518,-33.759018,1.1713492,-11.91078
76.70270270270271,1.7012320086312467,-27.475989700192038,-21.68529212945615,0.7831443462402885,-11.669226368694162,76.70270270270271,-2.462722,-12.498803,-34.31148,1.3903556,-11.970663
77.5945945945946,1.95209685280711,-27.745806150991445,-22.427553263166523,1.021621680159542,-11.799910220297829,77.5945945945946,-0.51462656,-12.486219,-35.13782,1.1904398,-11.737057
78.48648648648648,2.0412906521711816,-28.617483322676225,-23.245922480100862,0.8244280290604141,-12.249421780386374,78.48648648648648,0.8068924,-12.783786,-35.576214,1.4747086,-11.5196
79.37837837837837,1.784104101630973,-29.154469564543838,-23.616926285017833,0.8326459449124151,-12.53866145075457,79.37837837837837,1.1154182,-12.960214,-36.05092,1.8671176,-11.507149
80.27027027027027,1.9336077456232859,-29.36990041255396,-24.853830443494726,0.5803371947911217,-12.92744647890857,80.27027027027027,-4.1283994,-13.729759,-36.138065,1.9164903,-13.019934
81.16216216216216,1.8043248540360062,-30.058416177353067,-25.40308273643316,0.8153450082939844,-13.21045726286406,81.16216216216216,-3.0600686,-14.203289,-36.425884,1.962257,-12.931746
82.05405405405405,1.7735805019456863,-30.068653655371953,-26.27352663837276,1.0649140271515625,-13.375921441161868,82.05405405405405,-3.1583827,-14.728622,-36.699707,1.7613775,-13.206333
82.94594594594595,2.266146421419348,-31.092786134101495,-26.54815196344488,0.9958316929744606,-13.594739995788142,82.94594594594595,1.6082798,-15.239619,-36.703247,2.0478888,-12.071674
83.83783783783784,1.9679862658862817,-31.393339622911967,-27.406614153366068,0.9422856898538198,-13.972420455134483,83.83783783783784,-8.46569,-15.591015,-37.334095,1.9634714,-14.8568325
84.72972972972973,1.8022807073881795,-31.587407347534604,-28.27418554573715,0.5939721547809445,-14.366335007775659,84.72972972972973,-7.9626594,-16.20146,-37.398075,1.9717922,-14.8976
85.62162162162161,1.9982743221232468,-32.15737727425415,-28.583001146654617,0.7416650904446357,-14.500109752085221,85.62162162162161,-8.885955,-16.755955,-37.528473,1.6554369,-15.3787365
86.51351351351352,2.142433375790539,-32.227665574114084,-29.380859915093424,0.8198209045245598,-14.661567802223102,86.51351351351352,-9.313122,-17.225576,-37.881554,1.5459398,-15.718577
